SentenceID,Transcript,Gender,Native,AudioPath,Split
speaker09_m_nn_utt15,menawi kepareng kula badhe wangsul rumiyin,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt15.wav,train
speaker09_m_nn_utt16,panjenengan sampun kersa dhahar enjing menapa dereng,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt16.wav,train
speaker09_m_nn_utt17,ibu saweg nyiapaken dhaharan kagem sarapan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt17.wav,train
speaker09_m_nn_utt18,kula ajeng mundhut sekul goreng ing warung ngajeng,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt18.wav,train
speaker09_m_nn_utt19,kula badhe siram rumiyin,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt19.wav,train
speaker09_m_nn_utt20,kula bidhal dhateng kantor jam pitu enjing,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt20.wav,train
speaker09_m_nn_utt21,piyambakipun nembe nindakaken sholat,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt21.wav,train
speaker09_m_nn_utt23,mangke sonten kula badhe sinau,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt23.wav,train
speaker09_m_nn_utt25,adhik kula nembe nggarap tugas sekolah,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt25.wav,train
speaker09_m_nn_utt26,nyuwun tulung dipunpundhutaken buku kula,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt26.wav,train
speaker09_m_nn_utt27,mugi mugi perjalanan panjenengan pinaringan slamet,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt27.wav,train
speaker09_m_nn_utt28,kula ndherek pirsa dalemipun pak lurah,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt28.wav,train
speaker09_m_nn_utt29,sakmenika sampun jam sedasa kirang seprapat,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker09_m_nn_utt29.wav,train
speaker10_m_nn_utt02,kula badhe nyuwun pirsa menawi panjenengan saged ndherek kula,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt02.wav,train
speaker10_m_nn_utt05,ibu tumbas jarik anyar wonten peken klewer,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt05.wav,train
speaker10_m_nn_utt06,kowe wis maca buku kuwi nganti rampung durung,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt06.wav,train
speaker10_m_nn_utt07,wektu preinan wingi aku lunga menyang candi borobudur,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt07.wav,train
speaker10_m_nn_utt08,nyuwun tulung jupukaken wedang ing pawon,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt08.wav,train
speaker10_m_nn_utt09,dina rebo arep ana rapat warga ing balai desa,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt09.wav,train
speaker10_m_nn_utt10,simbah saweg ngrantos putunipun dhateng,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt10.wav,train
speaker10_m_nn_utt12,lawang omah kabeh kudu dikunci yen arep lunga,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt12.wav,train
speaker10_m_nn_utt14,panjenengan badhe dhahar sekul pecel menapa gudheg,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt14.wav,train
speaker10_m_nn_utt15,ayo gek ndang sinau sesuk wis ujian,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt15.wav,train
speaker10_m_nn_utt16,kula badhe tindak dhateng surabaya nitih sepur enjing,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt16.wav,train
speaker10_m_nn_utt17,sapa sing wis ngresiki latar ngarep omah,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt17.wav,train
speaker10_m_nn_utt18,mangga dipununjuk wedangipun sampun kula cawisaken,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt18.wav,train
speaker10_m_nn_utt19,kucing ireng kuwi mlaku mlaku ing ndhuwur pager,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt19.wav,train
speaker10_m_nn_utt20,sepedha motor iki nduweke sapa,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt20.wav,train
speaker10_m_nn_utt21,kula saweg ngrakit meja kayu ingkang enggal,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt21.wav,train
speaker10_m_nn_utt22,nuwun sewu kulo mboten saged ndherekaken,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt22.wav,train
speaker10_m_nn_utt23,srengenge katon abang nalika arep surup,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt23.wav,train
speaker10_m_nn_utt24,adhiku seneng banget didongengi crita kewan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt24.wav,train
speaker10_m_nn_utt25,dina iki aku kudu tuku klambi seragam anyar,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt25.wav,train
speaker10_m_nn_utt26,regane beras sak kilo punika pinten nggih,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt26.wav,train
speaker10_m_nn_utt27,aja lali sesuk tangi gasik ana kerja bakti,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt27.wav,train
speaker10_m_nn_utt29,bapak saweg nyerat layang kagem pakdhe,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker10_m_nn_utt29.wav,train
speaker11_m_nn_utt02,wali kota surabaya eri cahyadi ngomong nek percepatan proyek drainase iki dadi prioritas ben kabeh garapan iso rampung sakdurunge puncak musim udan sing diprediksi teko januari sampek februari,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt02.wav,train
speaker11_m_nn_utt04,sakjane ono sekitar rong puluh wolu unit mobil pmk sing disiagakno pemkot nang macem macem titik saben udan teko,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt04.wav,train
speaker11_m_nn_utt09,eri yakin pengerjaan proyek drainase sing saiki dikebut bakal iso ngrampungno masalah banjir nang titik titik lawas salah sijine nang kecamatan benowo,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt09.wav,train
speaker11_m_nn_utt10,erick thohir nyampe no nyuwun ngapuro nang kabeh elemen masyarakat indonesia soale timnas indonesia durung iso lolos nang piala dunia dua ribu dua enam soale kalah tipis nol siji karo irak,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt10.wav,train
speaker11_m_nn_utt11,cak erick seng yo njabat dadi menteri pemuda la olahraga kuwi terus matur nuwun nang kabeh suporter pemain ofisial seng wis berjuang ngangkat indonesia sampek tekan puteran peng papat kualifikasi piala dunia dua ribu dua enam,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt11.wav,train
speaker11_m_nn_utt14,nang sisih liyane gawe timnas indonesia loro kekalahan berturut turut nang puteran penge papat iki nggawe angan angan mlebu piala dunia dipastikan ilang,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt14.wav,train
speaker11_m_nn_utt15,nang sisih liyo rasa bangga iku saiki kebacut dadi kecewa,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt15.wav,train
speaker11_m_nn_utt17,kecewane para atlet tambah gedhe soale daerah liyo nang jatim wis luwih dhisik nepatno janji bonus gawe atlet berprestasi,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt17.wav,train
speaker11_m_nn_utt18,saiki harapan gedhe nyantol nang wali kota eri cahyadi ben cepet nepatno janjine,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt18.wav,train
speaker11_m_nn_utt19,karo sorotan masyarakat sing tambah gedhe saiki bolane nang tangan pemkot suroboyo,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt19.wav,train
speaker11_m_nn_utt22,dewe yo njaluk nek onok wong bangun omah kos nang pemukiman kudu entuk izin teko minimal sepertelu wargo sak kiwo tengene,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt22.wav,train
speaker11_m_nn_utt23,tapi syarat iki ora berlaku nek omah kos e iku nang pinggir dalan raya utama,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt23.wav,train
speaker11_m_nn_utt24,pak eri ngelingno maneh ben kos kosan nang pemukiman ora campur cowok karo cewek,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt24.wav,train
speaker11_m_nn_utt25,liyane gawe njaga keamanan kampung pengawasan kos kosan iki yo iso nggampangno pemkot gawe nyalurake program ben tepak sasaran,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt25.wav,train
speaker11_m_nn_utt26,mari ngono pak eri nutup omongane karo pesen ben nilai nilai pancasila dikuatno liwat program kampung pancasila,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt26.wav,train
speaker11_m_nn_utt27,jatmiko nata pratama karo konco koncone total limang wong nggawe rencana penipuan lewat aplikasi kenalan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt27.wav,train
speaker11_m_nn_utt28,pas sampek daerah menganti ezzy njaluk mandeg nang toko,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt28.wav,train
speaker11_m_nn_utt30,kowe arep melu ora,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker11_m_nn_utt30.wav,train
speaker12_m_nn_utt03,tulung jupukke tas neng meja iku,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt03.wav,train
speaker12_m_nn_utt04,ayo padha mangan siang bareng kene,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt04.wav,train
speaker12_m_nn_utt05,kowe arep menyang ngendi sore iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt05.wav,train
speaker12_m_nn_utt07,adhiku dolanan bal ning alun alun,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt07.wav,train
speaker12_m_nn_utt08,ibu lagi masak soto ayam ning pawon,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt08.wav,train
speaker12_m_nn_utt09,bapak lagi nonton televisi ning ruang tamu,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt09.wav,train
speaker12_m_nn_utt10,aku kepengin ngombe es teh manis,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt10.wav,train
speaker12_m_nn_utt11,hawane panas banget dina iki tenan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt11.wav,train
speaker12_m_nn_utt12,kowe wis nggarap tugas sekolah durung,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt12.wav,train
speaker12_m_nn_utt15,aja lali ngunci lawang ngarep ya,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt15.wav,train
speaker12_m_nn_utt16,sepedaku rusak kudu didandani ning bengkel,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt16.wav,train
speaker12_m_nn_utt17,aku kepengin mangan bakso panas banget,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt17.wav,train
speaker12_m_nn_utt19,ayo dolan menyang omahne kanca sesuk,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt19.wav,train
speaker12_m_nn_utt21,simbah lagi lenggahan ning teras ngarep,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt21.wav,train
speaker12_m_nn_utt22,kowe neng ngendi mau bengi iku,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt22.wav,train
speaker12_m_nn_utt23,aku lagi males banget arep ngapa ngapa,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt23.wav,train
speaker12_m_nn_utt24,tulung bukakke jendela kamarku sedhela ya,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt24.wav,train
speaker12_m_nn_utt25,aku wis siap berangkat sekolah saiki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt25.wav,train
speaker12_m_nn_utt26,kowe kok katon kesel banget iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt26.wav,train
speaker12_m_nn_utt27,aku arep nyapu kamar sakdurunge mandi,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt27.wav,train
speaker12_m_nn_utt28,udan deres banget wingi bengi tenan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt28.wav,train
speaker12_m_nn_utt30,sugeng dalu kowe arep turu jam pira,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker12_m_nn_utt30.wav,train
speaker13_m_nn_utt01,aku arep lungo menyang pasar kanggo tuku sayur sayuran lan iwak seger kanggo masak ing wayah bengi,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt01.wav,train
speaker13_m_nn_utt02,dhèwèké wis moco buku crita wayang sedino muput mergo kepengin ngerti luwih jero bab pandawa lima,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt02.wav,train
speaker13_m_nn_utt03,mbah kakung seneng banget dolanan karo putu putune ing plataran omah saben soré sawise ngaji,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt03.wav,train
speaker13_m_nn_utt06,para siswa podho sinau matematika kanthi sregep mergo sesuk bakal ono ujian sing angel banget,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt06.wav,train
speaker13_m_nn_utt07,bapak tuku motor anyar werna ireng sing apik banget lan dienggo lungo kerjo saben esuk,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt07.wav,train
speaker13_m_nn_utt08,adhiku seneng nonton filem kartun saben wayah soré sawise mulih sekolah lan rampung gawe pr,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt08.wav,train
speaker13_m_nn_utt09,eyang putri tansah paring wejangan marang aku supaya dadi bocah sing sholeh lan ta at marang wong tuwa,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt09.wav,train
speaker13_m_nn_utt10,aku wis ngentèni koncoku wiwit jam siji soré nanging dhèwèké durung teko nganti saiki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt10.wav,train
speaker13_m_nn_utt11,wong wong podho nonton wayang kulit ing pendopo desa nganti wayah tengah wengi ora kroso ngantuk,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt11.wav,train
speaker13_m_nn_utt12,pakdhé lagi ndandani sepedha motor sing rusak mesin mergo wis lawas banget ora dienggo mlaku,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt12.wav,train
speaker13_m_nn_utt13,ojo mbuwang uwuh sembarangan mergo bisa nggawé banjir lan lingkungan dadi ora resik lan apik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt13.wav,train
speaker13_m_nn_utt15,aku seneng mangan soto ayam sing pedes lan anget nalika udan deres banget ing wayah soré,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt15.wav,train
speaker13_m_nn_utt16,para tani podho nyambut gawe ing sawah saben esuk kanggo tandur pari supaya panen akèh lan apik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt16.wav,train
speaker13_m_nn_utt18,aku kudu sinau luwih sregep menèh supaya bisa lulus ujian nasional kanthi nilai sing apik banget,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt18.wav,train
speaker13_m_nn_utt19,bocah bocah cilik podho dolanan bal balan ing lapangan desa nganti soré lan keringetan kabèh,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt19.wav,train
speaker13_m_nn_utt21,ojo nganti telat teko ing sekolah mergo guru bakal nesu lan menehi paukuman sing abot banget,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt21.wav,train
speaker13_m_nn_utt22,budhe lagi njahit klambi kanggo anak wedhok sing arep kondangan ing acara nikahan kancane,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt22.wav,train
speaker13_m_nn_utt23,aku seneng moco koran saben esuk nalika sarapan kanggo ngerti pawarta anyar sing lagi kedadeyan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt23.wav,train
speaker13_m_nn_utt24,wong wong podho gotong royong ngresikaké dalan kampung kanggo nyambut rawuh tamu saka kutha gedhe,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt24.wav,train
speaker13_m_nn_utt25,aku kudu mulih gasik soré iki mergo ibu wis ngongkon tuku bumbon ing warung sedakep omah,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt25.wav,train
speaker13_m_nn_utt26,simbah lagi nyiram taneman kembang ing kebon mburi omah supaya tuwuh subur lan ngembang apik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt26.wav,train
speaker13_m_nn_utt27,ojo lali mangan obat sing wis diwènèhaké dokter supaya penyakit sing ditandang bisa cepet waras,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt27.wav,train
speaker13_m_nn_utt28,adhiku wis iso moco lan nulis aksara jowo mergo saben soré sinau karo guru ngaji ing mushola,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt28.wav,train
speaker13_m_nn_utt29,bapak lan ibu lagi rembugan bab arep lungo piknik menyang pantai sesuk yen cuaca apik lan cerah,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt29.wav,train
speaker13_m_nn_utt30,aku kudu ngirit dhuwit saku saben dina supaya iso tuku sepedha anyar sing wis diidham idhamké lawas,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker13_m_nn_utt30.wav,train
speaker14_m_n_utt02,dheweke ngaku lek motor kesayangane honda beat sing anyar tuku rong wulan kepungkur malah mogok sakwise ngisi pertalite nang spbu pertamina jalan kayoon embong kaliasin kecamatan genteng kota suroboyo,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt02.wav,train
speaker14_m_n_utt03,sakmarine dijambret korban ngekeki weruh uwong tuone,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt03.wav,train
speaker14_m_n_utt06,sakdurunge kejadian sing podo pisan kedadian nang tuban,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt06.wav,train
speaker14_m_n_utt08,irjen pol nanang nyebutno lek penggunaan gas air mata nang aksi demo wes sesuai sop seng berlaku,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt08.wav,train
speaker14_m_n_utt12,sakmarine iku pihake ngelakukno upaya tindak lanjut,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt12.wav,train
speaker14_m_n_utt21,listrike mati peteng kabeh,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt21.wav,train
speaker14_m_n_utt26,segane wis mateng durung bu,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt26.wav,train
speaker14_m_n_utt27,jupukno sapu arep nyapu latar,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt27.wav,train
speaker14_m_n_utt28,kapan kene iso ketemu,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt28.wav,train
speaker14_m_n_utt29,dompetku keri aku ngutang sik yo,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker14_m_n_utt29.wav,train
speaker15_m_nn_utt01,halo apa kabar kowe dina iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker15_m_nn_utt01.wav,train
speaker15_m_nn_utt04,tulung diselehke ning rak sebelah kanan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker15_m_nn_utt04.wav,train
